Timestamp,Latitude,Longitude,Location,Elvation,Soil_pH,Soil_moisture,Soil_Condition,Treatment(pH)/Ton/per/acr),,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.8,43%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.6,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.9,34%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,54%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,4.5,76%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.1,54%,Bad,6.9,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.2,56%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.2,67%,Bad,6.4,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.1,76%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.6,66%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.6,76%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.8,78%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,4.9,76%,Bad,7.7,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,4.6,66%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,4.9,77%,Bad,7.7,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.3,88%,Bad,6,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.8,76%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.7,54%,Bad,4.2,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.7,54%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.2,34%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,73%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,43%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.2,43%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.8,55%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.5,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,56%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.3,45%,Bad,6,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.1,54%,Bad,6.9,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.4,76%,Bad,5.5,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.8,66%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.2,76%,Bad,6.4,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,4.5,68%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,4.3,66%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,4.6,56%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,56%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,4.7,65%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.4,77%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.3,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.8,48%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7,51%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.6,51%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.1,51%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.7,51%,Bad,4.2,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.7,51%,Bad,4.2,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.7,51%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.3,50%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.4,50%,Bad,5.5,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.5,50%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.1,50%,Bad,6.9,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7,47%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7,47%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7,46%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.3,49%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7,50%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,50%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,50%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.4,50%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.1,50%,Bad,6.9,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.3,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.4,48%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.8,48%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.3,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.1,48%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.2,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,50%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.8,50%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.4,49%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.4,47%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5,48%,Bad,7.3,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.2,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.6,48%,Bad,4.6,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.4,47%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.6,47%,Bad,4.6,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.4,46%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.5,46%,Bad,5.1,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.9,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.3,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.2,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.1,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.2,45%,Bad,6.4,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.8,46%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.1,46%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.7,47%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.3,46%,Bad,6,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.8,46%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.4,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.7,45%,Bad,4.2,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.5,45%,Bad,5.1,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.2,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.1,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.2,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.5,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.6,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.9,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.7,46%,Bad,4.2,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.7,46%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.6,46%,Bad,4.6,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7,46%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5,46%,Bad,7.3,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.4,46%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.9,46%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.3,46%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.6,46%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.3,48%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7,47%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.9,47%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.9,46%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5,47%,Bad,7.3,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.1,46%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.5,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.7,45%,Bad,4.2,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.8,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.4,44%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,44%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.5,44%,Bad,5.1,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.4,44%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.1,44%,Bad,6.9,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,44%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.2,45%,Bad,6.4,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.5,44%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.1,44%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.5,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.2,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.6,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.6,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.5,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,44%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7.1,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.3,44%,Bad,6,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.8,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.9,45%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.7,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.6,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.2,45%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.1,46%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,47%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,47%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.8,47%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,47%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.5,47%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,7,48%,Bad,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.1,47%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.2,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.6,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.3,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.6,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.6,51%,Bad,4.6,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.8,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.7,48%,Bad,4.2,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.6,48%,Bad,4.6,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.6,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,49%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.9,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.6,48%,Bad,4.6,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.6,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.2,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.6,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.5,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,5.7,48%,Bad,4.2,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.6,48%,Good,None,,,,,,,,,,,
11/27/2022,6.0159,80.5547,Mathara,3m,6.5,48%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.7,49%,Bad,4.2,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.8,49%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.3,49%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.1,51%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.2,51%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.7,51%,Bad,4.2,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.4,51%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6,51%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.8,52%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.5,52%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.3,52%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.7,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.3,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.8,55%,Good,,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.7,54%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.7,55%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.4,54%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.5,53%,Good,,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.9,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.7,53%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.9,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.8,52%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.7,52%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.3,52%,Good,,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.7,52%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.8,54%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.6,54%,Bad,4.6,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.8,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.8,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.9,53%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.2,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.6,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.8,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7,53%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.1,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.7,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.6,53%,Bad,4.6,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.9,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7,54%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.7,53%,Bad,4.2,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.8,52%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.5,52%,Bad,5.1,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.8,52%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.4,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.8,52%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.7,54%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.1,54%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.8,54%,Good,,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.5,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.5,53%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.6,52%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.3,52%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.5,52%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,5.7,51%,Bad,4.2,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.6,51%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.4,51%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.3,51%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.7,51%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.2,51%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.2,51%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.4,51%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.4,50%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.4,50%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.9,50%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.5,51%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.9,50%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6,50%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.4,49%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.2,49%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6,49%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.2,49%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.6,49%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7,49%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.8,47%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.7,36,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8,37%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.5,37%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.5,36%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.6,37%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.5,37%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8,36%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.1,37%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.2,94%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.5,94%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.5,94%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.7,94%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.5,94%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.6,94%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.1,94%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.2,94%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.1,94%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.7,78%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.8,78%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.8,78%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.7,78%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.1,78%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.8,78%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.6,78%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.2,78%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.2,78%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8,78%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.9,60%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7,54%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.2,50%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.9,53%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.8,45%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.7,46%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.1,43%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.1,44%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.5,43%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,8.4,44%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.3,42%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.6,48%,Good,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,6.9,49%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.8,49%,Bad,None,,,,,,,,,,,
12/3/2022,6.0329,80.2168,Galle,8m,7.2,65%,Bad,None,,,,,,,,,,,
